,月份,股票代码,股票名称
0,2012-07,601998,中信银行
0,2012-08,728,国元证券
0,2012-08,600118,中国卫星
0,2012-08,600703,三安光电
0,2012-08,601555,东吴证券
0,2012-08,2146,荣盛发展
0,2012-08,600066,宇通客车
0,2012-08,600068,葛洲坝
0,2012-08,600177,雅戈尔
0,2012-08,600208,新湖中宝
0,2012-08,600271,航天信息
0,2012-08,600369,西南证券
0,2012-08,709,河钢股份
0,2012-08,600089,特变电工
0,2012-08,600170,上海建工
0,2012-08,600188,兖州煤业
0,2012-08,600221,海航控股
0,2012-08,600372,中航电子
0,2012-08,600583,海油工程
0,2012-08,600674,川投能源
0,2012-08,601018,宁波港
0,2012-08,423,东阿阿胶
0,2012-08,630,铜陵有色
0,2012-08,2081,金螳螂
0,2012-08,600100,同方股份
0,2012-08,600153,建发股份
0,2012-08,600535,天士力
0,2012-08,402,金融街
0,2012-08,600415,小商品城
0,2012-08,792,盐湖股份
0,2012-08,600518,康美药业
0,2012-08,600739,辽宁成大
0,2012-08,601333,广深铁路
0,2012-08,60,中金岭南
0,2012-08,623,吉林敖东
0,2012-08,2385,大北农
0,2012-08,2500,山西证券
0,2012-08,600804,鹏博士
0,2012-08,601866,中远海发
0,2012-08,601958,金钼股份
0,2012-08,686,东北证券
0,2012-08,600649,城投控股
0,2012-08,600827,百联股份
0,2012-08,601118,海南橡胶
0,2012-08,9,中国宝安
0,2012-08,600150,中国船舶
0,2012-08,600256,广汇能源
0,2012-08,600718,东软集团
0,2012-08,39,中集集团
0,2012-08,61,农产品
0,2012-08,778,新兴铸管
0,2012-08,800,一汽解放
0,2012-08,600252,中恒集团
0,2012-08,600783,鲁信创投
0,2012-08,600839,四川长虹
0,2012-08,600873,梅花集团
0,2012-08,600875,东方电气
0,2012-08,601258,庞大集团
0,2012-08,601928,凤凰传媒
0,2012-08,729,燕京啤酒
0,2012-08,999,华润三九
0,2012-08,2399,海普瑞
0,2012-08,2422,科伦药业
0,2012-08,600011,华能国际
0,2012-08,600600,青岛啤酒
0,2012-08,600642,申能股份
0,2012-08,600863,内蒙华电
0,2012-08,601098,中南传媒
0,2012-08,601117,中国化学
0,2012-08,601808,中海油服
0,2012-08,601898,中煤能源
0,2012-08,601992,金隅集团
0,2012-08,581,威孚高科
0,2012-08,629,攀钢钒钛
0,2012-08,937,冀中能源
0,2012-08,983,山西焦煤
0,2012-08,2038,双鹭药业
0,2012-08,2353,杰瑞股份
0,2012-08,600166,福田汽车
0,2012-08,600315,上海家化
0,2012-08,600549,厦门钨业
0,2012-08,601158,重庆水务
0,2012-08,601699,潞安环能
0,2012-08,24,招商地产
0,2012-08,839,中信国安
0,2012-08,878,云南铜业
0,2012-08,960,锡业股份
0,2012-08,2001,新和成
0,2012-08,2310,东方园林
0,2012-08,2344,海宁皮城
0,2012-08,2570,贝因美
0,2012-08,600108,亚盛集团
0,2012-08,600316,洪都航空
0,2012-08,600348,华阳股份
0,2012-08,600497,驰宏锌锗
0,2012-08,600516,方大炭素
0,2012-08,600809,山西汾酒
0,2012-08,601168,西部矿业
0,2012-08,401,冀东水泥
0,2012-08,869,张裕
0,2012-08,2603,以岭药业
0,2012-08,600058,五矿发展
0,2012-08,600143,金发科技
0,2012-08,600267,海正药业
0,2012-08,600395,盘江股份
0,2012-08,600498,烽火通信
0,2012-08,600655,豫园股份
0,2012-08,600664,哈药股份
0,2012-08,601299,中国北车
0,2012-08,600832,明珠集团
0,2012-08,562,宏源证券
0,2012-08,12,南玻集团
0,2012-08,718,苏宁环球
0,2012-08,758,中色股份
0,2012-08,961,中南建设
0,2012-08,2106,莱宝高科
0,2012-08,600062,华润双鹤
0,2012-08,600096,云天化
0,2012-08,600123,兰花科创
0,2012-08,600216,浙江医药
0,2012-08,600219,南山铝业
0,2012-08,600259,广晟有色
0,2012-08,600376,首开股份
0,2012-08,600546,山煤国际
0,2012-08,600895,张江高科
0,2012-08,601666,平煤股份
0,2012-08,601918,新集能源
0,2012-08,46,泛海控股
0,2012-08,528,柳工
0,2012-08,703,恒逸石化
0,2012-08,933,神火煤电
0,2012-08,2069,獐子岛
0,2012-08,2155,湖南黄金
0,2012-08,2299,圣农发展
0,2012-08,2431,棕榈股份
0,2012-08,600160,巨化股份
0,2012-08,600266,北京城建
0,2012-08,600528,中铁工业
0,2012-08,600598,北大荒
0,2012-08,600694,大商股份
0,2012-08,600811,东方集团
0,2012-08,600859,王府井
0,2012-08,600970,中材国际
0,2012-08,600971,恒源煤电
0,2012-08,600997,开滦股份
0,2012-08,601001,晋控煤业
0,2012-08,601099,太平洋
0,2012-08,601101,昊华能源
0,2012-08,601106,中国一重
0,2012-08,601369,陕鼓动力
0,2012-08,601717,郑煤机
0,2012-08,59,华锦股份
0,2012-08,422,湖北宜化
0,2012-08,780,平庄能源
0,2012-08,807,云铝股份
0,2012-08,969,安泰科技
0,2012-08,2092,中泰化学
0,2012-08,2128,露天煤业
0,2012-08,2378,章源钨业
0,2012-08,600005,武钢股份
0,2012-08,600125,铁龙物流
0,2012-08,600132,重庆啤酒
0,2012-08,600169,太原重工
0,2012-08,600432,吉恩镍业
0,2012-08,600508,上海能源
0,2012-08,600550,保变电气
0,2012-08,600779,水井坊
0,2012-08,600881,亚泰集团
0,2012-08,601788,光大证券
0,2012-08,527,美的电器
0,2012-08,559,万向钱潮
0,2012-08,825,太钢不锈
0,2012-08,898,鞍钢股份
0,2012-08,968,蓝焰控股
0,2012-08,2073,软控股份
0,2012-08,2122,天马股份
0,2012-08,2405,四维图新
0,2012-08,600022,山东钢铁
0,2012-08,600037,歌华有线
0,2012-08,600331,宏达股份
0,2012-08,600456,宝钛股份
0,2012-08,600770,综艺股份
0,2012-08,601179,中国西电
0,2012-08,601216,君正集团
0,2012-08,601233,桐昆股份
0,2012-08,601558,华锐风电
0,2012-08,21,深科技
0,2012-08,680,山推股份
0,2012-08,2493,荣盛石化
0,2012-08,600183,生益科技
0,2012-08,600307,酒钢宏兴
0,2012-08,600320,振华重工
0,2012-08,600418,江淮汽车
0,2012-08,600500,中化国际
0,2012-08,600595,中孚实业
0,2012-08,600812,华北制药
0,2012-08,601268,二重重装
0,2012-08,601566,九牧王
0,2012-08,601718,际华集团
0,2012-08,601919,中远海控
0,2012-08,601991,大唐发电
0,2012-08,1,平安银行
0,2012-08,2,万科
0,2012-08,63,中兴通讯
0,2012-08,69,华侨城
0,2012-08,100,TCL科技
0,2012-08,157,中联重科
0,2012-08,338,潍柴动力
0,2012-08,425,徐工机械
0,2012-08,538,云南白药
0,2012-08,568,泸州老窖
0,2012-08,625,长安汽车
0,2012-08,651,格力电器
0,2012-08,725,京东方
0,2012-08,768,中航西飞
0,2012-08,776,广发证券
0,2012-08,783,长江证券
0,2012-08,858,五粮液
0,2012-08,876,新希望
0,2012-08,895,双汇发展
0,2012-08,2007,华兰生物
0,2012-08,2024,苏宁易购
0,2012-08,2142,宁波银行
0,2012-08,2202,金风科技
0,2012-08,2241,歌尔股份
0,2012-08,2304,洋河股份
0,2012-08,2415,海康威视
0,2012-08,2594,比亚迪
0,2012-08,600000,浦发银行
0,2012-08,600009,上海机场
0,2012-08,600010,包钢股份
0,2012-08,600015,华夏银行
0,2012-08,600016,民生银行
0,2012-08,600019,宝钢股份
0,2012-08,600028,中国石化
0,2012-08,600029,南方航空
0,2012-08,600030,中信证券
0,2012-08,600031,三一重工
0,2012-08,600036,招商银行
0,2012-08,600048,保利发展
0,2012-08,600050,中国联通
0,2012-08,600085,同仁堂
0,2012-08,600104,上汽集团
0,2012-08,600109,国金证券
0,2012-08,600111,北方稀土
0,2012-08,600115,中国东航
0,2012-08,600196,复星医药
0,2012-08,600276,恒瑞医药
0,2012-08,600309,万华化学
0,2012-08,600352,浙江龙盛
0,2012-08,600362,江西铜业
0,2012-08,600383,金地集团
0,2012-08,600406,国电南瑞
0,2012-08,600489,中金黄金
0,2012-08,600519,贵州茅台
0,2012-08,600547,山东黄金
0,2012-08,600585,海螺水泥
0,2012-08,600588,用友网络
0,2012-08,600660,福耀玻璃
0,2012-08,600690,海尔智家
0,2012-08,600741,华域汽车
0,2012-08,600795,国电电力
0,2012-08,600837,海通证券
0,2012-08,600887,伊利股份
0,2012-08,600893,航发动力
0,2012-08,600900,长江电力
0,2012-08,600999,招商证券
0,2012-08,601006,大秦铁路
0,2012-08,601009,南京银行
0,2012-08,601088,中国神华
0,2012-08,601111,中国国航
0,2012-08,601166,兴业银行
0,2012-08,601169,北京银行
0,2012-08,601186,中国铁建
0,2012-08,601288,农业银行
0,2012-08,601318,中国平安
0,2012-08,601328,交通银行
0,2012-08,601336,新华保险
0,2012-08,601377,兴业证券
0,2012-08,601390,中国中铁
0,2012-08,601398,工商银行
0,2012-08,601600,中国铝业
0,2012-08,601601,中国太保
0,2012-08,601607,上海医药
0,2012-08,601618,中国中冶
0,2012-08,601628,中国人寿
0,2012-08,601633,长城汽车
0,2012-08,601668,中国建筑
0,2012-08,601669,中国电建
0,2012-08,601688,华泰证券
0,2012-08,601766,中国中车
0,2012-08,601818,光大银行
0,2012-08,601857,中国石油
0,2012-08,601888,中国中免
0,2012-08,601899,紫金矿业
0,2012-08,601901,方正证券
0,2012-08,601933,永辉超市
0,2012-08,601939,建设银行
0,2012-08,601988,中国银行
0,2012-08,601989,中国重工
0,2012-08,601998,中信银行
0,2012-09,728,国元证券
0,2012-09,600118,中国卫星
0,2012-09,600703,三安光电
0,2012-09,601555,东吴证券
0,2012-09,2146,荣盛发展
0,2012-09,600066,宇通客车
0,2012-09,600068,葛洲坝
0,2012-09,600177,雅戈尔
0,2012-09,600208,新湖中宝
0,2012-09,600271,航天信息
0,2012-09,600369,西南证券
0,2012-09,709,河钢股份
0,2012-09,600089,特变电工
0,2012-09,600170,上海建工
0,2012-09,600188,兖州煤业
0,2012-09,600221,海航控股
0,2012-09,600372,中航电子
0,2012-09,600583,海油工程
0,2012-09,600674,川投能源
0,2012-09,601018,宁波港
0,2012-09,423,东阿阿胶
0,2012-09,630,铜陵有色
0,2012-09,2081,金螳螂
0,2012-09,600100,同方股份
0,2012-09,600153,建发股份
0,2012-09,600535,天士力
0,2012-09,402,金融街
0,2012-09,600415,小商品城
0,2012-09,792,盐湖股份
0,2012-09,600518,康美药业
0,2012-09,600739,辽宁成大
0,2012-09,601333,广深铁路
0,2012-09,60,中金岭南
0,2012-09,623,吉林敖东
0,2012-09,2385,大北农
0,2012-09,2500,山西证券
0,2012-09,600804,鹏博士
0,2012-09,601866,中远海发
0,2012-09,601958,金钼股份
0,2012-09,686,东北证券
0,2012-09,600649,城投控股
0,2012-09,600827,百联股份
0,2012-09,601118,海南橡胶
0,2012-09,9,中国宝安
0,2012-09,600150,中国船舶
0,2012-09,600256,广汇能源
0,2012-09,600718,东软集团
0,2012-09,39,中集集团
0,2012-09,61,农产品
0,2012-09,778,新兴铸管
0,2012-09,800,一汽解放
0,2012-09,600252,中恒集团
0,2012-09,600783,鲁信创投
0,2012-09,600839,四川长虹
0,2012-09,600873,梅花集团
0,2012-09,600875,东方电气
0,2012-09,601258,庞大集团
0,2012-09,601928,凤凰传媒
0,2012-09,729,燕京啤酒
0,2012-09,999,华润三九
0,2012-09,2399,海普瑞
0,2012-09,2422,科伦药业
0,2012-09,600011,华能国际
0,2012-09,600600,青岛啤酒
0,2012-09,600642,申能股份
0,2012-09,600863,内蒙华电
0,2012-09,601098,中南传媒
0,2012-09,601117,中国化学
0,2012-09,601808,中海油服
0,2012-09,601898,中煤能源
0,2012-09,601992,金隅集团
0,2012-09,581,威孚高科
0,2012-09,629,攀钢钒钛
0,2012-09,937,冀中能源
0,2012-09,983,山西焦煤
0,2012-09,2038,双鹭药业
0,2012-09,2353,杰瑞股份
0,2012-09,600166,福田汽车
0,2012-09,600315,上海家化
0,2012-09,600549,厦门钨业
0,2012-09,601158,重庆水务
0,2012-09,601699,潞安环能
0,2012-09,24,招商地产
0,2012-09,839,中信国安
0,2012-09,878,云南铜业
0,2012-09,960,锡业股份
0,2012-09,2001,新和成
0,2012-09,2310,东方园林
0,2012-09,2344,海宁皮城
0,2012-09,2570,贝因美
0,2012-09,600108,亚盛集团
0,2012-09,600316,洪都航空
0,2012-09,600348,华阳股份
0,2012-09,600497,驰宏锌锗
0,2012-09,600516,方大炭素
0,2012-09,600809,山西汾酒
0,2012-09,601168,西部矿业
0,2012-09,401,冀东水泥
0,2012-09,869,张裕
0,2012-09,2603,以岭药业
0,2012-09,600058,五矿发展
0,2012-09,600143,金发科技
0,2012-09,600267,海正药业
0,2012-09,600395,盘江股份
0,2012-09,600498,烽火通信
0,2012-09,600655,豫园股份
0,2012-09,600664,哈药股份
0,2012-09,601299,中国北车
0,2012-09,600832,明珠集团
0,2012-09,562,宏源证券
0,2012-09,12,南玻集团
0,2012-09,718,苏宁环球
0,2012-09,758,中色股份
0,2012-09,961,中南建设
0,2012-09,2106,莱宝高科
0,2012-09,600062,华润双鹤
0,2012-09,600096,云天化
0,2012-09,600123,兰花科创
0,2012-09,600216,浙江医药
0,2012-09,600219,南山铝业
0,2012-09,600259,广晟有色
0,2012-09,600376,首开股份
0,2012-09,600546,山煤国际
0,2012-09,600895,张江高科
0,2012-09,601666,平煤股份
0,2012-09,601918,新集能源
0,2012-09,46,泛海控股
0,2012-09,528,柳工
0,2012-09,703,恒逸石化
0,2012-09,933,神火煤电
0,2012-09,2069,獐子岛
0,2012-09,2155,湖南黄金
0,2012-09,2299,圣农发展
0,2012-09,2431,棕榈股份
0,2012-09,600160,巨化股份
0,2012-09,600266,北京城建
0,2012-09,600528,中铁工业
0,2012-09,600598,北大荒
0,2012-09,600694,大商股份
0,2012-09,600811,东方集团
0,2012-09,600859,王府井
0,2012-09,600970,中材国际
0,2012-09,600971,恒源煤电
0,2012-09,600997,开滦股份
0,2012-09,601001,晋控煤业
0,2012-09,601099,太平洋
0,2012-09,601101,昊华能源
0,2012-09,601106,中国一重
0,2012-09,601369,陕鼓动力
0,2012-09,601717,郑煤机
0,2012-09,59,华锦股份
0,2012-09,422,湖北宜化
0,2012-09,780,平庄能源
0,2012-09,807,云铝股份
0,2012-09,969,安泰科技
0,2012-09,2092,中泰化学
0,2012-09,2128,露天煤业
0,2012-09,2378,章源钨业
0,2012-09,600005,武钢股份
0,2012-09,600125,铁龙物流
0,2012-09,600132,重庆啤酒
0,2012-09,600169,太原重工
0,2012-09,600432,吉恩镍业
0,2012-09,600508,上海能源
0,2012-09,600550,保变电气
0,2012-09,600779,水井坊
0,2012-09,600881,亚泰集团
0,2012-09,601788,光大证券
0,2012-09,527,美的电器
0,2012-09,559,万向钱潮
0,2012-09,825,太钢不锈
0,2012-09,898,鞍钢股份
0,2012-09,968,蓝焰控股
0,2012-09,2073,软控股份
0,2012-09,2122,天马股份
0,2012-09,2405,四维图新
0,2012-09,600022,山东钢铁
0,2012-09,600037,歌华有线
0,2012-09,600331,宏达股份
0,2012-09,600456,宝钛股份
0,2012-09,600770,综艺股份
0,2012-09,601179,中国西电
0,2012-09,601216,君正集团
0,2012-09,601233,桐昆股份
0,2012-09,601558,华锐风电
0,2012-09,21,深科技
0,2012-09,680,山推股份
0,2012-09,2493,荣盛石化
0,2012-09,600183,生益科技
0,2012-09,600307,酒钢宏兴
0,2012-09,600320,振华重工
0,2012-09,600418,江淮汽车
0,2012-09,600500,中化国际
0,2012-09,600595,中孚实业
0,2012-09,600812,华北制药
0,2012-09,601268,二重重装
0,2012-09,601566,九牧王
0,2012-09,601718,际华集团
0,2012-09,601919,中远海控
0,2012-09,601991,大唐发电
0,2012-09,1,平安银行
0,2012-09,2,万科
0,2012-09,63,中兴通讯
0,2012-09,69,华侨城
0,2012-09,100,TCL科技
0,2012-09,157,中联重科
0,2012-09,338,潍柴动力
0,2012-09,425,徐工机械
0,2012-09,538,云南白药
0,2012-09,568,泸州老窖
0,2012-09,625,长安汽车
0,2012-09,651,格力电器
0,2012-09,725,京东方
0,2012-09,768,中航西飞
0,2012-09,776,广发证券
0,2012-09,783,长江证券
0,2012-09,858,五粮液
0,2012-09,876,新希望
0,2012-09,895,双汇发展
0,2012-09,2007,华兰生物
0,2012-09,2024,苏宁易购
0,2012-09,2142,宁波银行
0,2012-09,2202,金风科技
0,2012-09,2241,歌尔股份
0,2012-09,2304,洋河股份
0,2012-09,2415,海康威视
0,2012-09,2594,比亚迪
0,2012-09,600000,浦发银行
0,2012-09,600009,上海机场
0,2012-09,600010,包钢股份
0,2012-09,600015,华夏银行
0,2012-09,600016,民生银行
0,2012-09,600019,宝钢股份
0,2012-09,600028,中国石化
0,2012-09,600029,南方航空
0,2012-09,600030,中信证券
0,2012-09,600031,三一重工
0,2012-09,600036,招商银行
0,2012-09,600048,保利发展
0,2012-09,600050,中国联通
0,2012-09,600085,同仁堂
0,2012-09,600104,上汽集团
0,2012-09,600109,国金证券
0,2012-09,600111,北方稀土
0,2012-09,600115,中国东航
0,2012-09,600196,复星医药
0,2012-09,600276,恒瑞医药
0,2012-09,600309,万华化学
0,2012-09,600352,浙江龙盛
0,2012-09,600362,江西铜业
0,2012-09,600383,金地集团
0,2012-09,600406,国电南瑞
0,2012-09,600489,中金黄金
0,2012-09,600519,贵州茅台
0,2012-09,600547,山东黄金
0,2012-09,600585,海螺水泥
0,2012-09,600588,用友网络
0,2012-09,600660,福耀玻璃
0,2012-09,600690,海尔智家
0,2012-09,600741,华域汽车
0,2012-09,600795,国电电力
0,2012-09,600837,海通证券
0,2012-09,600887,伊利股份
0,2012-09,600893,航发动力
0,2012-09,600900,长江电力
0,2012-09,600999,招商证券
0,2012-09,601006,大秦铁路
0,2012-09,601009,南京银行
0,2012-09,601088,中国神华
0,2012-09,601111,中国国航
0,2012-09,601166,兴业银行
0,2012-09,601169,北京银行
0,2012-09,601186,中国铁建
0,2012-09,601288,农业银行
0,2012-09,601318,中国平安
0,2012-09,601328,交通银行
0,2012-09,601336,新华保险
0,2012-09,601377,兴业证券
0,2012-09,601390,中国中铁
0,2012-09,601398,工商银行
0,2012-09,601600,中国铝业
0,2012-09,601601,中国太保
0,2012-09,601607,上海医药
0,2012-09,601618,中国中冶
0,2012-09,601628,中国人寿
0,2012-09,601633,长城汽车
0,2012-09,601668,中国建筑
0,2012-09,601669,中国电建
0,2012-09,601688,华泰证券
0,2012-09,601766,中国中车
0,2012-09,601818,光大银行
0,2012-09,601857,中国石油
0,2012-09,601888,中国中免
0,2012-09,601899,紫金矿业
0,2012-09,601901,方正证券
0,2012-09,601933,永辉超市
0,2012-09,601939,建设银行
0,2012-09,601988,中国银行
0,2012-09,601989,中国重工
0,2012-09,601998,中信银行
0,2012-10,728,国元证券
0,2012-10,600118,中国卫星
0,2012-10,600703,三安光电
0,2012-10,601555,东吴证券
0,2012-10,2146,荣盛发展
0,2012-10,600066,宇通客车
0,2012-10,600068,葛洲坝
0,2012-10,600177,雅戈尔
0,2012-10,600208,新湖中宝
0,2012-10,600271,航天信息
0,2012-10,600369,西南证券
0,2012-10,709,河钢股份
0,2012-10,600089,特变电工
0,2012-10,600170,上海建工
0,2012-10,600188,兖州煤业
0,2012-10,600221,海航控股
0,2012-10,600372,中航电子
0,2012-10,600583,海油工程
0,2012-10,600674,川投能源
0,2012-10,601018,宁波港
0,2012-10,423,东阿阿胶
0,2012-10,630,铜陵有色
0,2012-10,2081,金螳螂
0,2012-10,600100,同方股份
0,2012-10,600153,建发股份
0,2012-10,600535,天士力
0,2012-10,402,金融街
0,2012-10,600415,小商品城
0,2012-10,792,盐湖股份
0,2012-10,600518,康美药业
0,2012-10,600739,辽宁成大
0,2012-10,601333,广深铁路
0,2012-10,60,中金岭南
0,2012-10,623,吉林敖东
0,2012-10,2385,大北农
0,2012-10,2500,山西证券
0,2012-10,600804,鹏博士
0,2012-10,601866,中远海发
0,2012-10,601958,金钼股份
0,2012-10,686,东北证券
0,2012-10,600649,城投控股
0,2012-10,600827,百联股份
0,2012-10,601118,海南橡胶
0,2012-10,9,中国宝安
0,2012-10,600150,中国船舶
0,2012-10,600256,广汇能源
0,2012-10,600718,东软集团
0,2012-10,39,中集集团
0,2012-10,61,农产品
0,2012-10,778,新兴铸管
0,2012-10,800,一汽解放
0,2012-10,600252,中恒集团
0,2012-10,600783,鲁信创投
0,2012-10,600839,四川长虹
0,2012-10,600873,梅花集团
0,2012-10,600875,东方电气
0,2012-10,601258,庞大集团
0,2012-10,601928,凤凰传媒
0,2012-10,729,燕京啤酒
0,2012-10,999,华润三九
0,2012-10,2399,海普瑞
0,2012-10,2422,科伦药业
0,2012-10,600011,华能国际
0,2012-10,600600,青岛啤酒
0,2012-10,600642,申能股份
0,2012-10,600863,内蒙华电
0,2012-10,601098,中南传媒
0,2012-10,601117,中国化学
0,2012-10,601808,中海油服
0,2012-10,601898,中煤能源
0,2012-10,601992,金隅集团
0,2012-10,581,威孚高科
0,2012-10,629,攀钢钒钛
0,2012-10,937,冀中能源
0,2012-10,983,山西焦煤
0,2012-10,2038,双鹭药业
0,2012-10,2353,杰瑞股份
0,2012-10,600166,福田汽车
0,2012-10,600315,上海家化
0,2012-10,600549,厦门钨业
0,2012-10,601158,重庆水务
0,2012-10,601699,潞安环能
0,2012-10,24,招商地产
0,2012-10,839,中信国安
0,2012-10,878,云南铜业
0,2012-10,960,锡业股份
0,2012-10,2001,新和成
0,2012-10,2310,东方园林
0,2012-10,2344,海宁皮城
0,2012-10,2570,贝因美
0,2012-10,600108,亚盛集团
0,2012-10,600316,洪都航空
0,2012-10,600348,华阳股份
0,2012-10,600497,驰宏锌锗
0,2012-10,600516,方大炭素
0,2012-10,600809,山西汾酒
0,2012-10,601168,西部矿业
0,2012-10,401,冀东水泥
0,2012-10,869,张裕
0,2012-10,2603,以岭药业
0,2012-10,600058,五矿发展
0,2012-10,600143,金发科技
0,2012-10,600267,海正药业
0,2012-10,600395,盘江股份
0,2012-10,600498,烽火通信
0,2012-10,600655,豫园股份
0,2012-10,600664,哈药股份
0,2012-10,601299,中国北车
0,2012-10,600832,明珠集团
0,2012-10,562,宏源证券
0,2012-10,12,南玻集团
0,2012-10,718,苏宁环球
0,2012-10,758,中色股份
0,2012-10,961,中南建设
0,2012-10,2106,莱宝高科
0,2012-10,600062,华润双鹤
0,2012-10,600096,云天化
0,2012-10,600123,兰花科创
0,2012-10,600216,浙江医药
0,2012-10,600219,南山铝业
0,2012-10,600259,广晟有色
0,2012-10,600376,首开股份
0,2012-10,600546,山煤国际
0,2012-10,600895,张江高科
0,2012-10,601666,平煤股份
0,2012-10,601918,新集能源
0,2012-10,46,泛海控股
0,2012-10,528,柳工
0,2012-10,703,恒逸石化
0,2012-10,933,神火煤电
0,2012-10,2069,獐子岛
0,2012-10,2155,湖南黄金
0,2012-10,2299,圣农发展
0,2012-10,2431,棕榈股份
0,2012-10,600160,巨化股份
0,2012-10,600266,北京城建
0,2012-10,600528,中铁工业
0,2012-10,600598,北大荒
0,2012-10,600694,大商股份
0,2012-10,600811,东方集团
0,2012-10,600859,王府井
0,2012-10,600970,中材国际
0,2012-10,600971,恒源煤电
0,2012-10,600997,开滦股份
0,2012-10,601001,晋控煤业
0,2012-10,601099,太平洋
0,2012-10,601101,昊华能源
0,2012-10,601106,中国一重
0,2012-10,601369,陕鼓动力
0,2012-10,601717,郑煤机
0,2012-10,59,华锦股份
0,2012-10,422,湖北宜化
0,2012-10,780,平庄能源
0,2012-10,807,云铝股份
0,2012-10,969,安泰科技
0,2012-10,2092,中泰化学
0,2012-10,2128,露天煤业
0,2012-10,2378,章源钨业
0,2012-10,600005,武钢股份
0,2012-10,600125,铁龙物流
0,2012-10,600132,重庆啤酒
0,2012-10,600169,太原重工
0,2012-10,600432,吉恩镍业
0,2012-10,600508,上海能源
0,2012-10,600550,保变电气
0,2012-10,600779,水井坊
0,2012-10,600881,亚泰集团
0,2012-10,601788,光大证券
0,2012-10,527,美的电器
0,2012-10,559,万向钱潮
0,2012-10,825,太钢不锈
0,2012-10,898,鞍钢股份
0,2012-10,968,蓝焰控股
0,2012-10,2073,软控股份
0,2012-10,2122,天马股份
0,2012-10,2405,四维图新
0,2012-10,600022,山东钢铁
0,2012-10,600037,歌华有线
0,2012-10,600331,宏达股份
0,2012-10,600456,宝钛股份
0,2012-10,600770,综艺股份
0,2012-10,601179,中国西电
0,2012-10,601216,君正集团
0,2012-10,601233,桐昆股份
0,2012-10,601558,华锐风电
0,2012-10,21,深科技
0,2012-10,680,山推股份
0,2012-10,2493,荣盛石化
0,2012-10,600183,生益科技
0,2012-10,600307,酒钢宏兴
0,2012-10,600320,振华重工
0,2012-10,600418,江淮汽车
0,2012-10,600500,中化国际
0,2012-10,600595,中孚实业
0,2012-10,600812,华北制药
0,2012-10,601268,二重重装
0,2012-10,601566,九牧王
0,2012-10,601718,际华集团
0,2012-10,601919,中远海控
0,2012-10,601991,大唐发电
0,2012-10,1,平安银行
0,2012-10,2,万科
0,2012-10,63,中兴通讯
0,2012-10,69,华侨城
0,2012-10,100,TCL科技
0,2012-10,157,中联重科
0,2012-10,338,潍柴动力
0,2012-10,425,徐工机械
0,2012-10,538,云南白药
0,2012-10,568,泸州老窖
0,2012-10,625,长安汽车
0,2012-10,651,格力电器
0,2012-10,725,京东方
0,2012-10,768,中航西飞
0,2012-10,776,广发证券
0,2012-10,783,长江证券
0,2012-10,858,五粮液
0,2012-10,876,新希望
0,2012-10,895,双汇发展
0,2012-10,2007,华兰生物
0,2012-10,2024,苏宁易购
0,2012-10,2142,宁波银行
0,2012-10,2202,金风科技
0,2012-10,2241,歌尔股份
0,2012-10,2304,洋河股份
0,2012-10,2415,海康威视
0,2012-10,2594,比亚迪
0,2012-10,600000,浦发银行
0,2012-10,600009,上海机场
0,2012-10,600010,包钢股份
0,2012-10,600015,华夏银行
0,2012-10,600016,民生银行
0,2012-10,600019,宝钢股份
0,2012-10,600028,中国石化
0,2012-10,600029,南方航空
0,2012-10,600030,中信证券
0,2012-10,600031,三一重工
0,2012-10,600036,招商银行
0,2012-10,600048,保利发展
0,2012-10,600050,中国联通
0,2012-10,600085,同仁堂
0,2012-10,600104,上汽集团
0,2012-10,600109,国金证券
0,2012-10,600111,北方稀土
0,2012-10,600115,中国东航
0,2012-10,600196,复星医药
0,2012-10,600276,恒瑞医药
0,2012-10,600309,万华化学
0,2012-10,600352,浙江龙盛
0,2012-10,600362,江西铜业
0,2012-10,600383,金地集团
0,2012-10,600406,国电南瑞
0,2012-10,600489,中金黄金
0,2012-10,600519,贵州茅台
0,2012-10,600547,山东黄金
0,2012-10,600585,海螺水泥
0,2012-10,600588,用友网络
0,2012-10,600660,福耀玻璃
0,2012-10,600690,海尔智家
0,2012-10,600741,华域汽车
0,2012-10,600795,国电电力
0,2012-10,600837,海通证券
0,2012-10,600887,伊利股份
0,2012-10,600893,航发动力
0,2012-10,600900,长江电力
0,2012-10,600999,招商证券
0,2012-10,601006,大秦铁路
0,2012-10,601009,南京银行
0,2012-10,601088,中国神华
0,2012-10,601111,中国国航
0,2012-10,601166,兴业银行
0,2012-10,601169,北京银行
0,2012-10,601186,中国铁建
0,2012-10,601288,农业银行
0,2012-10,601318,中国平安
0,2012-10,601328,交通银行
0,2012-10,601336,新华保险
0,2012-10,601377,兴业证券
0,2012-10,601390,中国中铁
0,2012-10,601398,工商银行
0,2012-10,601600,中国铝业
0,2012-10,601601,中国太保
0,2012-10,601607,上海医药
0,2012-10,601618,中国中冶
0,2012-10,601628,中国人寿
0,2012-10,601633,长城汽车
0,2012-10,601668,中国建筑
0,2012-10,601669,中国电建
0,2012-10,601688,华泰证券
0,2012-10,601766,中国中车
0,2012-10,601818,光大银行
0,2012-10,601857,中国石油
0,2012-10,601888,中国中免
0,2012-10,601899,紫金矿业
0,2012-10,601901,方正证券
0,2012-10,601933,永辉超市
0,2012-10,601939,建设银行
